,2000,2150,2300,2450,2600,2750,2900,3050,3200,3350,3500,3650,3800,3950,4100,4250,4400,4550,4700,4850,5000,5150,5300,5450,5600,5750,5900,6050,6200,6350,6500,6650,6800,6950,7100,7250,7400,7550,7700,7850
0.0,0.0,1486.4006337107664,2771.244077503402,3884.524673125369,4849.648745973623,5685.366667217516,6407.082152735755,7027.749257176789,7558.49075168614,8009.025653607174,8387.96517837639,8703.018020456027,8961.133593106057,9168.603373014277,9331.13447995699,9453.90528659561,9541.60971244678,9598.4945909189,9628.392887728083,9634.754429819159,9620.675050907517,9588.924575010245,9541.973766258814,9482.020212747804,9411.013039515234,9330.676328178757,9242.53113498646,9147.91602919286,9048.00610941548,8943.830490682105,8836.288285784807,8726.163129746192,8614.136315306003,8500.798620688785,8386.660919220252,8272.163664475125,8157.685345428527,8043.550004347737,7930.033906600788,7817.37144675591
0.05,0.0,1486.4006337107664,2771.244077503402,3884.524673125369,4849.648745973623,5685.366667217516,6407.082152735755,7027.749257176789,7558.49075168614,8009.025653607174,8387.96517837639,8703.018020456027,8961.133593106057,9168.603373014277,9331.13447995699,9453.90528659561,9541.60971244678,9598.4945909189,9628.392887728083,9634.754429819159,9620.675050907517,9588.924575010245,9541.973766258814,9482.020212747804,9411.013039515234,9330.676328178757,9242.53113498646,9147.91602919286,9048.00610941548,8943.830490682105,8836.288285784807,8726.163129746192,8614.136315306003,8500.798620688785,8386.660919220252,8272.163664475125,8157.685345428527,8043.550004347737,7930.033906600788,7817.37144675591
0.1,0.0,1486.4006337107664,2771.244077503402,3884.524673125369,4849.648745973623,5685.366667217516,6407.082152735755,7027.749257176789,7558.49075168614,8009.025653607174,8387.96517837639,8703.018020456027,8961.133593106057,9168.603373014277,9331.13447995699,9453.90528659561,9541.60971244678,9598.4945909189,9628.392887728083,9634.754429819159,9620.675050907517,9588.924575010245,9541.973766258814,9482.020212747804,9411.013039515234,9330.676328178757,9242.53113498646,9147.91602919286,9048.00610941548,8943.830490682105,8836.288285784807,8726.163129746192,8614.136315306003,8500.798620688785,8386.660919220252,8272.163664475125,8157.685345428527,8043.550004347737,7930.033906600788,7817.37144675591
0.15000000000000002,0.0,1486.4006337107664,2771.244077503402,3884.524673125369,4849.648745973623,5685.366667217516,6407.082152735755,7027.749257176789,7558.49075168614,8009.025653607174,8387.96517837639,8703.018020456027,8961.133593106057,9168.603373014277,9331.13447995699,9453.90528659561,9541.60971244678,9598.4945909189,9628.392887728083,9634.754429819159,9620.675050907517,9588.924575010245,9541.973766258814,9482.020212747804,9411.013039515234,9330.676328178757,9242.53113498646,9147.91602919286,9048.00610941548,8943.830490682105,8836.288285784807,8726.163129746192,8614.136315306003,8500.798620688785,8386.660919220252,8272.163664475125,8157.685345428527,8043.550004347737,7930.033906600788,7817.37144675591
0.2,0.0,1486.4006337107664,2771.244077503402,3884.524673125369,4849.648745973623,5685.366667217516,6407.082152735755,7027.749257176789,7558.49075168614,8009.025653607174,8387.96517837639,8703.018020456027,8961.133593106057,9168.603373014277,9331.13447995699,9453.90528659561,9541.60971244678,9598.4945909189,9628.392887728083,9634.754429819159,9620.675050907517,9588.924575010245,9541.973766258814,9482.020212747804,9411.013039515234,9330.676328178757,9242.53113498646,9147.91602919286,9048.00610941548,8943.830490682105,8836.288285784807,8726.163129746192,8614.136315306003,8500.798620688785,8386.660919220252,8272.163664475125,8157.685345428527,8043.550004347737,7930.033906600788,7817.37144675591
0.25,0.0,1486.4006337107664,2771.244077503402,3884.524673125369,4849.648745973623,5685.366667217516,6407.082152735755,7027.749257176789,7558.49075168614,8009.025653607174,8387.96517837639,8703.018020456027,8961.133593106057,9168.603373014277,9331.13447995699,9453.90528659561,9541.60971244678,9598.4945909189,9628.392887728083,9634.754429819159,9620.675050907517,9588.924575010245,9541.973766258814,9482.020212747804,9411.013039515234,9330.676328178757,9242.53113498646,9147.91602919286,9048.00610941548,8943.830490682105,8836.288285784807,8726.163129746192,8614.136315306003,8500.798620688785,8386.660919220252,8272.163664475125,8157.685345428527,8043.550004347737,7930.033906600788,7817.37144675591
0.30000000000000004,0.0,1486.4006337107664,2771.244077503402,3884.524673125369,4849.648745973623,5685.366667217516,6407.082152735755,7027.749257176789,7558.49075168614,8009.025653607174,8387.96517837639,8703.018020456027,8961.133593106057,9168.603373014277,9331.13447995699,9453.90528659561,9541.60971244678,9598.4945909189,9628.392887728083,9634.754429819159,9620.675050907517,9588.924575010245,9541.973766258814,9482.020212747804,9411.013039515234,9330.676328178757,9242.53113498646,9147.91602919286,9048.00610941548,8943.830490682105,8836.288285784807,8726.163129746192,8614.136315306003,8500.798620688785,8386.660919220252,8272.163664475125,8157.685345428527,8043.550004347737,7930.033906600788,7817.37144675591
0.35000000000000003,0.0,1486.4006337107664,2771.244077503402,3884.524673125369,4849.648745973623,5685.366667217516,6407.082152735755,7027.749257176789,7558.49075168614,8009.025653607174,8387.96517837639,8703.018020456027,8961.133593106057,9168.603373014277,9331.13447995699,9453.90528659561,9541.60971244678,9598.4945909189,9628.392887728083,9634.754429819159,9620.675050907517,9588.924575010245,9541.973766258814,9482.020212747804,9411.013039515234,9330.676328178757,9242.53113498646,9147.91602919286,9048.00610941548,8943.830490682105,8836.288285784807,8726.163129746192,8614.136315306003,8500.798620688785,8386.660919220252,8272.163664475125,8157.685345428527,8043.550004347737,7930.033906600788,7817.37144675591
0.4,0.0,1486.4006337107664,2771.244077503402,3884.524673125369,4849.648745973623,5685.366667217516,6407.082152735755,7027.749257176789,7558.49075168614,8009.025653607174,8387.96517837639,8703.018020456027,8961.133593106057,9168.603373014277,9331.13447995699,9453.90528659561,9541.60971244678,9598.4945909189,9628.392887728083,9634.754429819159,9620.675050907517,9588.924575010245,9541.973766258814,9482.020212747804,9411.013039515234,9330.676328178757,9242.53113498646,9147.91602919286,9048.00610941548,8943.830490682105,8836.288285784807,8726.163129746192,8614.136315306003,8500.798620688785,8386.660919220252,8272.163664475125,8157.685345428527,8043.550004347737,7930.033906600788,7817.37144675591
0.45,0.0,1486.4006337107664,2771.244077503402,3884.524673125369,4849.648745973623,5685.366667217516,6407.082152735755,7027.749257176789,7558.49075168614,8009.025653607174,8387.96517837639,8703.018020456027,8961.133593106057,9168.603373014277,9331.13447995699,9453.90528659561,9541.60971244678,9598.4945909189,9628.392887728083,9634.754429819159,9620.675050907517,9588.924575010245,9541.973766258814,9482.020212747804,9411.013039515234,9330.676328178757,9242.53113498646,9147.91602919286,9048.00610941548,8943.830490682105,8836.288285784807,8726.163129746192,8614.136315306003,8500.798620688785,8386.660919220252,8272.163664475125,8157.685345428527,8043.550004347737,7930.033906600788,7817.37144675591
